,area,perimeter,physiological_length,physiological_width,aspect_ratio,rectangularity,circularity,mean_r,mean_g,mean_b,stddev_r,stddev_g,stddev_b,contrast,correlation,inverse_difference_moments,entropy
0,1089585.0,5111.643242359161,1249,1442,0.8661581137309292,1.6529761331149015,23.980595031278956,196.30702683754828,193.76364825444065,177.85848496420172,35.94141352175951,32.135960665867664,48.42891489758906,15.116532444915023,0.9938542702644692,0.3095911370227665,9.912752950265782
0,10.5,12.242640614509583,4,5,0.8,1.9047619047619047,14.274499925337103,195.43244782480895,192.86295113628012,179.1720576492557,33.60530799864972,30.51439136950049,44.20674495233754,17.332223486664304,0.9919921423820057,0.29317429699657993,10.25553423802343
0,19.0,16.82842707633972,6,5,1.2,1.5789473684210527,14.905050413878099,193.8270360758115,191.15295042110208,176.92883674978478,33.77194167191368,30.336371380292835,45.07973428008603,16.176993834301175,0.9925416120351964,0.30105312944005125,9.968762747672589
0,277.5,65.3553386926651,22,20,1.1,1.5855855855855856,15.392145209488172,195.74276833611532,192.42890752944697,178.87137654058537,31.468570021867603,28.257487053305788,41.688391479597136,17.51262602176048,0.9906759984124015,0.3140266012943828,10.030323425150804
0,51.0,28.14213538169861,10,9,1.1111111111111112,1.7647058823529411,15.529015369448091,193.60536499997374,191.3620662674792,174.7427608726747,36.84985928644183,32.7582889057464,50.21467403345076,14.523313993804063,0.9943623959586901,0.3051159644726604,9.7223210687784
0,354.0,73.11269760131836,19,26,0.7307692307692307,1.3954802259887005,15.100187995880857,188.63369211978772,186.15289620863777,171.64360898198015,35.23104371028011,31.7962185723434,47.09223517292253,14.475393112381571,0.9938991568118465,0.30768663335572577,10.14296185234368
0,1010763.5,4920.308111786842,1263,1258,1.0039745627980923,1.5719344831901825,23.951628560900154,197.91140764754977,194.83399962994457,179.3597162678729,34.871583903057065,30.979648949869176,46.68534955037966,15.027142717598178,0.9934513379001736,0.30946463569259686,9.753076880426566
0,370.0,75.5979791879654,25,23,1.0869565217391304,1.554054054054054,15.44609312784878,194.7814577461,191.36768410585685,175.80268696984967,34.65174691633872,30.600429396344914,46.31446807416311,15.22217823764414,0.9932251037445827,0.3184373744733355,9.875020731354983
0,1095784.5,5182.773192286491,1496,1218,1.2282430213464697,1.6628525043017126,24.513157434407503,197.69138361363065,195.3675467293399,180.09680878041803,36.22416763403869,32.363618282731,49.06739163843586,14.401826798487704,0.994249182334215,0.33173139983000993,9.701536258309543
0,95.0,40.14213538169861,11,14,0.7857142857142857,1.6210526315789473,16.96201087371178,192.7648802962543,190.42637430647414,177.7566744483287,32.579213080219695,29.71173924172223,43.59496137247571,18.345044988291185,0.9910633609718855,0.3136437263110167,10.219645936532672
0,206.5,55.69848442077637,18,18,1.0,1.569007263922518,15.023347054583379,188.40430491255145,184.98443618380995,172.69262238074242,30.950535670039123,28.344334083446306,39.7701193020754,17.850315991429447,0.9902388397993103,0.3189862624054624,10.216089519744024
0,155.5,49.21320354938507,14,17,0.8235294117647058,1.5305466237942122,15.575173013461141,190.76791840868293,187.43467955758692,171.82361289905623,36.07727215488357,31.871029255505878,47.64260013729113,13.860661246190624,0.994281161822382,0.3205898633417037,10.025200831951437
0,405.5,78.66904699802399,26,25,1.04,1.6029593094944512,15.262192245566725,189.69154329845364,186.64383370535714,170.4943861803981,36.241628227820904,32.14393187102074,48.50327658558511,14.360545169984535,0.9941825505213351,0.3133715797808071,10.010164000154596
0,38.0,25.313708305358887,8,9,0.8888888888888888,1.894736842105263,16.86273232023146,191.22465464773873,187.2153652886695,174.0038993606702,31.729608044075892,28.578569548001653,41.114143955476884,16.366154458713147,0.9913770286864227,0.3251561667429821,10.121323207165624
0,45.0,28.14213538169861,9,10,0.9,2.0,17.599550752041168,187.2181422626921,184.7879053386401,171.1569521375294,33.7303422740149,30.802962876744918,44.76466831171206,16.34412448066481,0.9925514296345053,0.29815285680965686,10.310634294616122
0,243.0,61.455843687057495,14,24,0.5833333333333334,1.382716049382716,15.54247211229648,186.89936665734967,183.33988533202634,170.53486369953075,32.35931058894179,29.509468567069888,42.20075033794142,16.25710320847085,0.991872937830691,0.3041445157731122,10.340829044859877
0,251.0,61.94112467765808,19,21,0.9047619047619048,1.5896414342629481,15.285669029215867,189.51234830351893,186.21345087514172,173.37541737856407,33.25769192741089,30.295672597738655,42.717654365922535,16.237248501151903,0.9922694684343063,0.31737557517303605,10.296930980423223
0,754161.5,4202.107101678848,1096,1032,1.062015503875969,1.4997742525970896,23.41369069354483,191.67005408451962,188.4641323446817,175.59916460314835,32.07957278221934,29.328409537909163,41.329442086625214,17.43016123809429,0.991155007921494,0.29370105498230603,10.311748395857858
0,11.0,12.828427076339722,5,4,1.25,1.8181818181818181,14.960776477542373,191.13513830493616,188.66055484693877,175.2590187888427,33.58867864843349,30.44851973991442,44.606519853159796,17.117616339406798,0.9920829998106613,0.2968687159448309,10.180937510348828
0,74.0,34.14213526248932,10,12,0.8333333333333334,1.6216216216216217,15.752505409217793,192.0178769086724,188.0586431235303,174.2381980039315,32.2937326507574,28.999230603350387,41.8798274019353,16.860715299113455,0.9913989647237843,0.31432668212072906,10.155607843903038
0,88.0,40.97056245803833,10,16,0.625,1.8181818181818181,19.074852137818407,192.1255130910389,188.92753474846728,174.17113333084006,34.05336596526881,30.78181592925359,44.813310956116354,16.064996307360342,0.9927144997653545,0.3054390895454514,10.209141301003813
0,970610.0,5053.025933504105,1297,1413,0.9179051663128096,1.888153841398708,26.306210614628974,170.77972073281472,168.08863967558474,155.56759843211975,31.223960109124295,28.04109363487259,41.77899932148941,18.195955364069405,0.9901828148279586,0.26422341821011297,10.200226334219634
0,940493.0,4755.438057303429,1308,1298,1.007704160246533,1.8052064183359153,24.04503926860679,179.21191865538654,176.17154751078672,163.3724763728794,31.019631981859717,27.89829838808706,41.541697128024154,20.84001707013404,0.9886330086586679,0.2512451140833719,10.252998333201989
0,15.5,15.071067690849304,5,6,0.8333333333333334,1.935483870967742,14.654005247881406,172.61755296254304,169.73383353148358,158.43460721962396,32.35667049585715,29.964828477928037,40.916831233616655,32.57361594621533,0.9839006985691591,0.2202013151767012,10.983400606195506
0,425.0,79.59797883033752,24,26,0.9230769230769231,1.468235294117647,14.907854667940848,191.86057579378203,189.6151632672745,173.98098331732385,37.24273296643378,33.384559296250124,50.80863635236539,14.475277157143566,0.9945394329980961,0.3050080406939922,10.092588354787015
0,211.5,56.870057463645935,20,16,1.25,1.5130023640661938,15.291742013798538,179.48554700622532,177.11858669007728,165.95738268783595,31.218974227770204,28.784939495651237,41.628685316067376,16.041531970100458,0.9915216250861661,0.333457287640578,10.16441470915834
0,320.0,68.76955187320709,23,21,1.0952380952380953,1.509375,14.77891020263038,184.65501902439217,181.82570282646236,167.57207354392375,35.30309826613288,31.984454060755827,46.51132480394304,14.419402435047102,0.9939271628570541,0.31469806372141906,10.250293698885708
0,2242887.5,6543.033069372177,1093,2626,0.41622239146991624,1.2796977110978593,19.08757427507973,182.70207052246053,183.15541163417527,162.52893165850446,58.258575949895395,47.47668786039836,70.20112822117139,9.533391835461307,0.9983175835385434,0.4175807183628017,9.662759764256881
0,2125533.0,5995.872820973396,1249,2323,0.5376668101592768,1.3650350288609963,16.913635725856746,188.2703462413129,190.48120459603595,172.3472969386443,58.49225717426589,49.21032564075969,71.86694046677574,8.100180568391572,0.9986384695109937,0.4378757904151752,9.388475411485473
0,2259870.0,6644.2504469156265,1128,2742,0.4113785557986871,1.3686521791076478,19.534780319814196,179.74456366265642,181.94635106646825,162.80015341881352,57.032200317045074,47.568176832545845,70.39182073688426,9.483419496954447,0.9983085218569058,0.3878668876396191,9.78145105035617
0,1871871.5,6398.371163368225,961,2709,0.3547434477667036,1.3907733516964171,21.870707227617952,184.15625,183.7268292974983,165.7574069317156,53.15606811258729,43.380067047124115,64.10430266422294,10.441597476783832,0.9977896067698002,0.4172465204897511,9.659159217640196
0,1796017.0,5749.79965865612,1098,2298,0.47780678851174935,1.4048887065100164,18.407507342459475,189.64739680112015,189.7096777368355,171.79537337214978,54.5838778372161,45.30463269152089,65.49272663307201,9.122345342988558,0.9981992349884834,0.41700876765840494,9.56170335092536
0,2077259.0,6220.774395942688,1386,2363,0.5865425306813373,1.5766536575362051,18.629373653076538,188.10172579351956,188.60595904063786,169.17915177259175,57.08395599213815,46.72964497257063,69.3601156863182,10.43800458831539,0.9980949326163119,0.38236849772371384,9.903150273462323
0,2105799.5,6379.404776930809,1151,2595,0.4435452793834297,1.4183900224119153,19.32605896616825,186.88643686158878,188.12516772237444,169.27639138217015,56.53753018604928,46.54183963478737,69.90574960128524,10.715114966293513,0.9980286081770287,0.3766148946345131,9.854841757306655
0,2342814.5,6902.77143061161,1581,2603,0.6073761044948137,1.7565808133763898,20.338039321195875,182.77035427886432,184.55202419991917,163.60211093986206,59.58897890473658,49.582086387054225,72.04800800589734,9.127173162758531,0.9984959078397824,0.3964743052593146,9.761865938200192
0,2283564.0,6340.3723821640015,1341,2448,0.5477941176470589,1.4375633877570324,17.60420200375729,183.9652178242053,185.4234321525678,165.01993558804693,58.98731336154756,48.62829169980037,71.72703031445579,8.93649412286264,0.9984847108354455,0.3932889552494345,9.676619073281223
0,2489491.5,7008.937964558601,1887,2390,0.7895397489539749,1.811586824056238,19.73303037629607,184.83997202275972,187.1015027104592,165.14132336480117,62.94995478538648,52.6581735618083,75.59760548004694,8.182628166621777,0.9987963844262413,0.4184191748850469,9.471468925944842
0,2059730.0,6073.945968747139,1379,2282,0.6042944785276073,1.5278109266748554,17.911483364935997,186.8757066484001,188.00306722804862,169.2401624471162,56.99134551013369,47.421338633032846,69.14495825481774,8.611473350323907,0.9984506215631245,0.4041860796825595,9.586443680238563
0,1715165.5,5789.660488605499,982,2400,0.4091666666666667,1.374094803096261,19.54340183108841,193.95798419194065,195.20856650434092,178.53265977011947,54.40516035588073,45.87477267725637,66.32547481099908,9.387238524063582,0.9981742795500111,0.42339634088675976,9.530501642046852
0,1799253.0,6126.662577152252,1136,2482,0.45769540692989524,1.567068111043861,20.861987910692868,182.20548935237676,183.00882777397226,167.01203951391514,51.22118007910408,42.565507717816715,63.44561820788777,11.14884199114638,0.9975266386165031,0.3762851864515885,9.925986413797824
0,2204862.5,6446.6292942762375,1781,2175,0.8188505747126437,1.7568782633837712,18.848807695636594,181.07293585837112,182.53161980938208,163.42625669577245,56.147750460942326,46.09761053425552,69.31703976070703,10.456977212857533,0.9980423887122986,0.37269959160921384,9.91546408182207
0,2211737.0,7164.069646835327,963,3113,0.30934789592033407,1.3554138670194513,23.20524271407823,178.6290820099259,180.70541299563806,160.9188348371756,56.262188053235185,46.53059478992962,69.1953703911299,10.976464433395988,0.9979678351427603,0.3658751341752654,9.764308177101867
0,2092052.5,6293.301306128502,2230,1586,1.4060529634300125,1.6905789888160072,18.931475825639513,176.307174055965,178.46197737872154,160.69235623937075,54.15680419769445,44.785435566108674,67.12207389626298,10.524093237929979,0.9979024220368102,0.36864521094605884,9.665207440287489
0,1834833.0,6027.383358716965,992,2514,0.39459029435163084,1.3591907274394999,19.79981292735535,186.16749724098744,186.67018448969094,168.05748965288277,53.94404755260829,44.261232670790136,65.05588442850701,9.331281818046158,0.9980927098030561,0.3990924781505831,9.633889588603012
0,2005803.0,6512.122597813606,2605,1291,2.017815646785438,1.676662663282486,21.142525327240325,177.2544413212816,178.06461379401298,159.38950851849228,53.1301477893537,43.34397346461416,64.83254228278594,9.180975922910545,0.9980624232693661,0.40695120080137515,9.300997709150584
0,2643691.0,6695.040213108063,1326,2493,0.5318892900120337,1.2504176925366846,16.954917747624084,179.9513318058705,181.95268900384227,158.32771082005334,63.80325958604186,52.27685150866358,76.10879846978114,6.883397561900936,0.9989910586201849,0.4394293419860041,9.54211537421775
0,2263717.0,6914.36226940155,2688,1482,1.8137651821862348,1.7597676741394794,21.11942685084918,178.03363559447698,180.8523014626375,162.02970121304693,57.55070681447071,47.81232398834058,71.16761594152901,10.038098939822378,0.998235946559872,0.38378150559937235,9.635471418911873
0,1608052.5,5649.938831567764,1697,1784,0.9512331838565022,1.8826798254410226,19.85122301694585,191.33452280893067,191.10183618682814,174.0789635298564,51.242977501921565,41.77872968467272,62.32918923157928,10.308395425482336,0.9976558152043977,0.4203355772840612,9.304351949663944
0,1870059.5,6219.134787559509,2259,1512,1.494047619047619,1.8264702272842122,20.68257053095523,185.27052167317544,187.1066922621672,169.79228744449168,54.54700049682866,45.590331868296,66.79597695183975,10.38816164714773,0.9979741473815468,0.39811508122957145,9.481873322817721
0,2212355.0,6843.4951783418655,1609,2466,0.6524736415247364,1.7934707585355876,21.16903763455158,175.6630240975634,177.63722068688585,159.42591731426367,55.08382246059128,45.64260116244974,68.5405702374279,10.693474253893946,0.9979447884268491,0.3712810329668861,9.97630037023784
0,1589883.0,5596.236166357994,1198,2149,0.55746859004188,1.6193028040428132,19.69821630249095,184.975828130249,185.7240872622197,169.91265806090954,49.4196018970569,40.96078518346056,60.60367582966941,11.071605798635627,0.9973462949254623,0.3806483770643583,9.589713098964824
0,1727595.5,6020.361067175865,2430,1107,2.1951219512195124,1.5570832408396527,20.97988063708601,182.24661405843202,183.54682201777317,167.63209641977934,50.954246045107325,42.41455722225464,63.01483912944138,10.90780196800397,0.9975599071383429,0.3726562297313236,9.69566481217904
0,2049910.0,6227.543950438499,1820,1975,0.9215189873417722,1.7534916167051235,18.919027496155024,179.8868879486594,182.39680538496262,164.26274804867936,55.13230700695757,45.86893093804646,68.02455962078801,10.498803628993898,0.9979901600271399,0.376357714182103,9.497589645162108
0,1541937.5,5588.488916039467,1041,2257,0.46123172352680547,1.5237563130801346,20.25452287443296,188.31231751477597,189.41642373577517,174.22373360995633,50.178270166361514,42.0008846482093,61.55594274732569,11.850463751987217,0.9972735705737104,0.37231411820971033,9.696140585345354
0,1802716.0,5743.422023653984,2099,1347,1.5582776540460281,1.5683851477437378,18.298443316525525,187.41015050889183,188.7721431261548,171.41387673414272,54.59546628137084,45.61437815177469,66.39089300231477,10.682980514781459,0.9979142309605271,0.3770939918976552,9.659127202900713
0,2353271.0,6617.180588960648,2254,1805,1.248753462603878,1.728857407412916,18.60690033018619,177.19231260694863,179.85208346455866,159.6961299517878,58.35394046204012,48.513362815296745,71.44906232423314,10.198408871645857,0.9982527853611634,0.37491944449787495,9.766167797568837
0,2591009.5,7188.099422097206,2056,2354,0.8734069668649108,1.8679298551394736,19.941560732198855,173.7774643132716,176.3365317867116,154.01975991013688,60.09228394551918,49.56849773063286,72.83113663282832,8.835850918559181,0.9985571613347498,0.3954083263530159,9.523300420105425
0,1562014.5,5610.091068983078,1475,1948,0.7571868583162218,1.8394835643331096,20.149058668971186,187.7473555635603,188.8704003061487,174.06244808397895,49.18525597919727,40.61444893530415,61.51866310190152,12.298584076160797,0.9970301993051471,0.41574715059138223,9.320176132448417
0,1959741.0,6224.195754766464,1849,1978,0.9347826086956522,1.8662272208419377,19.768231002797247,185.64940266229948,186.8723677019033,168.21915589634773,55.25157425202432,45.35928443591358,67.5766020093056,10.457624374282382,0.9979725237060193,0.37976987392196193,9.580799274267997
0,2121824.5,6184.55196762085,2227,1428,1.5595238095238095,1.4987837118479874,18.026317935438545,179.3317338605967,180.33958720448055,160.23863071945598,56.32565928243444,46.369082027180696,67.64076458778042,8.72176863104142,0.9983700970909286,0.4075759613135916,9.53438526367466
0,2692368.5,7498.996834397316,1506,2977,0.5058784010749077,1.6652111328742705,20.88679670791757,180.1421226090745,183.48773879729362,161.3784896095784,63.463766964291416,53.16958233664997,77.63717891614098,8.681466049067762,0.9987515588084489,0.3979487302965479,9.820395711944615
0,1946538.0,6355.602822422981,1602,2262,0.7082228116710876,1.8616251005631537,20.751553391914754,178.7407110510099,180.67636807327096,163.69581509301253,52.95322612526505,43.98943138369418,65.80500065950389,11.305738012580786,0.9976554234207523,0.388237361775455,9.647128234078583
0,2213574.0,6727.300100564957,2513,1330,1.8894736842105264,1.5099066035289537,20.44502087712508,179.16008046737213,181.23689895518393,161.5488712653271,56.490394530968224,46.293644846479275,69.92212882424356,9.58867715542609,0.998225134022119,0.37865362744029474,9.469269030013713
0,1788151.5,6087.591505050659,2481,1064,2.331766917293233,1.4762641756025705,20.724625588136657,183.31024161207694,184.76501291585308,168.66669291173258,52.354111226008364,43.71447717738564,64.73942509776826,11.101809842325945,0.9976555070144278,0.3708887816620157,9.757499446179814
0,2134439.0,6510.343811869621,2709,1074,2.522346368715084,1.363105715365958,19.857478498448106,172.15792066247795,172.95851918120644,155.332765619751,52.606548889841356,43.6668520869239,64.40241219467592,11.281449976192823,0.9976188482618041,0.33718644330574815,9.86396838458899
0,2086832.5,6447.266817450523,2184,1756,1.24373576309795,1.8377632129076005,19.918824062495958,171.19305099547535,172.2771959574725,154.62255322171308,52.2565652487695,43.18528341909754,63.918236343948124,11.977209323627726,0.9974271524967214,0.32994613840508685,9.693760042711988
0,2057248.5,5893.110414028168,1283,2248,0.5707295373665481,1.4019618923042112,16.881164502940333,186.16832691313408,187.6210411778523,169.61144212700512,55.69545817375839,46.015295656138655,69.17439752814371,9.484205028359238,0.9982122141761282,0.3991764133099289,9.633496466966532
0,2141428.0,5962.735732316971,1317,2248,0.5858540925266904,1.382542863920711,16.603041247919425,183.83218527573067,184.72594352652325,165.32827853363568,56.75359362044442,46.67357898152981,68.99384751166943,8.542660505045891,0.9984310123907623,0.407148779130599,9.497452704831618
0,2512525.0,6674.867764353752,1365,2605,0.5239923224568138,1.4152396493567228,17.732703026480873,175.0307793931616,176.84839414643173,156.2829646229634,58.00962384766159,47.601313548681446,71.36421720540915,8.639210083830594,0.9984841202126948,0.3964557737590101,9.63870122397893
0,1788776.5,5989.924555778503,1297,2291,0.5661283282409428,1.661150512654879,20.05795368170272,188.90236179348284,188.4867447654216,170.56630774898693,53.358865399786644,43.944145559847605,64.26112976623659,10.24655398287334,0.997867730725565,0.3913657575919768,9.720758682124554
0,3040924.5,7738.722659230232,1487,3088,0.48154145077720206,1.5100197324859594,19.69395438672793,169.62301324850927,173.53926442297598,150.70418735105926,62.345514633318324,51.68379967858052,77.52388447662052,8.226815838517851,0.9987670576956416,0.40216934051211645,9.791964760490577
0,19.0,20.485281229019165,5,9,0.5555555555555556,2.3684210526315788,22.086670896421314,178.2577688675779,177.60295258632001,157.98456043779393,44.59623327973463,36.06302482470742,61.005117375886606,15.089801244357737,0.9955967803322706,0.31551684680632175,9.88548429912477
0,26.5,19.071067690849304,7,6,1.1666666666666667,1.5849056603773586,13.72474048562099,184.40142148198015,184.05928046855317,163.34000204055388,48.34226558125658,39.51815936473108,64.48303264047797,13.212978046795179,0.9967336663947768,0.32015585699141846,9.994286786490072
0,4.0,8.828427076339722,3,4,0.75,3.0,19.48528116056208,195.8790209901476,193.03822356006447,176.7149468438996,40.21940432231798,33.25696792550102,53.33533451381363,16.422169932231874,0.9941914082561801,0.32246645066074175,9.868118501129038
0,16.0,15.656854152679443,6,5,1.2,1.875,15.32106762239222,182.6393777032418,181.25138418118019,161.23032210569414,44.79894129932703,36.32325024557433,60.83790941183812,14.129747617676546,0.9959197917335113,0.3163303975283324,9.73395407123592
0,53.0,31.798989415168762,11,11,1.0,2.2830188679245285,19.07878731747198,189.62134660480706,188.56851676337973,169.98452574509741,47.808852082719845,39.648139655694784,63.751633952100754,13.728121152695621,0.9965806975932799,0.3239606780329838,10.110518261298232
0,1022312.5,4154.4258716106415,946,1550,0.6103225806451613,1.4342972427706793,16.8825621546326,189.81518782281432,186.97101117646133,170.95280070940413,38.938378786331604,32.288057164459566,51.713929183324765,17.206021091070458,0.9935139278921965,0.29740181089785894,10.090905155602114
0,30.0,20.485281229019165,7,7,1.0,1.6333333333333333,13.988224901066832,189.04439516933317,188.27570212112622,168.62257479187662,48.13629726936845,39.85566182483101,64.50156100608861,13.070398679801412,0.9967902558143672,0.33040201032714084,9.779760539160664
0,5.5,10.242640614509583,4,4,1.0,2.909090909090909,19.074852137818407,194.49865190578547,192.24393214075755,175.82786082700827,40.50130292894962,33.81120155631278,53.611270985787435,15.39951594484589,0.9946741589475159,0.3189511201299464,9.969643470660852
0,1496973.5,5079.871607661247,1123,1882,0.5967056323060573,1.4118392877362225,17.23817793055312,181.18341298710843,180.25458919582493,160.91577121782356,43.785585375015025,35.911543554476346,59.41454313640255,14.190521273427912,0.9957568615392681,0.3150259678384543,9.851293225311661
0,4.0,10.828427076339722,2,6,0.3333333333333333,3.0,29.313708236901803,188.918873958727,186.8116645867452,169.3636914931868,41.283495368327145,33.85520247381014,55.272409013680104,15.557871055603457,0.9947470251845166,0.3034547621227627,9.88910365967713
0,974354.0,3954.8695142269135,1004,1389,0.7228221742260619,1.431262149075182,16.05267990336307,189.87606095679013,186.3571426931112,170.9905026487833,37.64382330806186,30.84620389905038,50.13806333308789,17.204566099248108,0.992981186513266,0.31485032861000506,9.904269203098037
0,23.5,21.899494767189026,6,9,0.6666666666666666,2.297872340425532,20.40799451311232,189.66471624818908,187.78810209461872,170.4494032856198,42.89023416364561,35.39645646191907,57.55363045930187,15.633326923606363,0.995149734169516,0.3111505535142973,9.932224908302308
0,966755.5,4085.47968518734,887,1588,0.5585642317380353,1.4569930039187777,17.265114352158786,195.25633588697823,192.6557283793147,177.04678593080752,39.271209905626165,32.58769083527678,52.106760132741755,17.281527590746013,0.9936098301084824,0.31179991063873114,10.01012166882178
0,787653.0,3588.889724254608,1042,1085,0.96036866359447,1.4353655734187516,16.352542874667293,183.436263283284,180.64726524772718,166.78900877963068,37.72285236938535,33.477307279652535,47.650602215006735,15.218953948839822,0.9941698010099675,0.3315527601271293,10.452100697848959
0,45.5,28.727921843528748,7,12,0.5833333333333334,1.8461538461538463,18.138318537316398,189.13120761421854,187.63467877023496,171.67966018872826,40.79807665190662,35.32060755793281,52.47369002788634,12.036548008569936,0.9959949572982155,0.36395446125303854,10.031747966476285
0,8.0,10.828427076339722,4,4,1.0,2.0,14.656854118450902,175.67725253199274,174.30494174907616,156.1402561748079,42.514565156102286,35.35203492342833,57.66557554762313,12.29277450580182,0.9961213712707332,0.3281970313851104,10.278677592503339
0,36.5,26.727921843528748,11,7,1.5714285714285714,2.1095890410958904,19.572104275994004,182.93819221361383,181.49461943342152,165.2831071664777,41.991626093994284,36.90692684094718,53.88693317587101,12.052024878121749,0.9962611274867733,0.3396563364432931,10.320691730272221
0,26.5,23.899494767189026,5,11,0.45454545454545453,2.0754716981132075,21.55418302365644,186.0232133507338,184.86626236142604,168.75003641502897,41.79863273104909,36.38884129740535,53.13843197170122,12.735547625488042,0.9959667462907669,0.3375869389232427,10.302783615585914
0,826917.0,3694.467496395111,837,1434,0.5836820083682008,1.4514854574280127,16.50599767802568,187.58715322066325,185.73318888705174,170.62081604439615,38.375363985695316,33.72352527408639,48.74800972036618,13.752767088693187,0.9948747075696684,0.32959664470991984,10.28559258127677
0,10.0,13.656854152679443,5,5,1.0,2.5,18.650966534755774,180.5742036590871,178.50781241798416,162.86986958170613,37.49583326411288,32.943604890442174,48.326660857677304,13.356652963481402,0.9947970041473204,0.3405414476559684,10.255508670960001
0,42.0,26.14213526248932,9,9,1.0,1.9285714285714286,16.27169609719732,186.68926973760182,184.58074926054528,168.58144524688734,42.56437121671232,36.79947957626442,55.33517033593901,12.85632048163173,0.9960663843286023,0.33694334631095674,10.427063509563217
0,87.0,37.79898953437805,11,14,0.7857142857142857,1.7701149425287357,16.422570227816337,185.86906754889455,185.3868615395618,167.37707828115813,44.44943834790582,38.159936395803896,57.80197865993399,11.051189178740028,0.9968875497345571,0.349455111744008,10.087538429200837
0,62.0,33.31370830535889,7,14,0.5,1.5806451612903225,17.900050984750607,191.5240793558936,189.98173220387693,174.33986687846433,41.78494097625985,36.09646046718974,53.98427273816846,12.785789896417494,0.9959437141201164,0.3574056656102075,10.014659014160655
0,6.5,10.242640614509583,4,4,1.0,2.4615384615384617,16.14025950123096,178.39143933518625,177.17355919509006,160.37664113677877,42.305201018017236,36.694371115988424,54.36223923583197,11.76986094916483,0.9963512516865228,0.33855643870910357,10.369508031076636
0,855030.0,3781.0907360315323,975,1237,0.788197251414713,1.4105645415950319,16.720638052587013,184.9063472707756,182.58828815573298,167.92463032184324,39.59286912154303,35.14394187096769,49.862782932541336,13.918288985153367,0.9951583586627298,0.3342220135463254,10.41810810657497
0,926826.5,3968.0928255319595,951,1412,0.6735127478753541,1.44882780110409,16.988897784038556,179.47975513025426,176.77849672855254,162.02379484297578,38.673004770476574,33.922438229365994,49.566517502955165,15.571809066650486,0.9942616062675884,0.330035112520878,10.465470232773862
0,35.0,27.313708186149597,6,12,0.5,2.057142857142857,21.3153901393753,182.01230713157176,180.8469625601012,162.28359335632402,43.6501164731628,37.15441886244264,58.18276918550262,12.318646645491693,0.9963810190268694,0.3262039279676934,10.349582386683306
0,5.0,10.828427076339722,5,3,1.6666666666666667,3.0,23.450966589521443,182.5978740840472,180.27143877419795,166.29829297170258,37.64128316757828,33.671431481280386,47.21798651199854,14.300227814570192,0.9945316266403904,0.33017606391698073,10.395775473962054
0,21.5,19.899494767189026,7,7,1.0,2.2790697674418605,18.418134511134113,181.34511039658918,179.61827076509616,163.90328996664252,40.14362263967293,35.30715401177829,51.14661053692299,13.702473076826895,0.9953349306500304,0.32814276395424397,10.412003774360146
0,9.0,14.828427076339722,3,7,0.42857142857142855,2.3333333333333335,24.43136106203611,194.43942015463594,192.15180933484504,173.4018581342645,43.80104367798715,35.693415610150495,58.642973693098895,15.591280950010999,0.995296961705278,0.33651047266513784,9.627729710368659
0,84.5,37.2132031917572,13,12,1.0833333333333333,1.8461538461538463,16.38843185551489,184.85944659982047,184.22079367047746,167.72144479415994,45.66110565986594,39.43035988304167,58.78375738736779,11.018146555764616,0.9970639697028534,0.3545601940134034,10.171764916412366
0,765700.5,3542.0440529584885,956,1160,0.8241379310344827,1.4482947314256684,16.385095834596683,191.1665192842183,188.98404176967856,174.05055185172063,37.01705898200357,32.22983461863503,47.26915577410303,13.46354236298027,0.9945763694399102,0.37607572765644104,9.966296712996384
0,11.0,16.82842707633972,3,8,0.375,2.1818181818181817,25.745087078516715,181.0594434340094,178.41161153890567,164.83300666427837,38.90954512726355,34.4362894521545,48.643306198321525,14.55532068736735,0.9947327670530451,0.3297967537907334,10.464767544647655
0,1212828.5,4455.258469581604,1728,1017,1.6991150442477876,1.4489896963997795,16.366145774755967,171.49444687211303,169.22503405297303,153.6721518034297,37.49073620652445,30.501528124064414,50.370418241731066,20.124197891420643,0.9916793778197431,0.2580131716338122,9.957277426965693
0,20.5,19.899494767189026,9,5,1.8,2.1951219512195124,19.316580097043094,172.62168967702823,170.27980717750063,156.20281891691863,37.349869441557786,32.26619604737853,48.22732564465164,17.505244708426726,0.9930351821047693,0.27261042271353564,10.528501147220783
0,1076577.5,4461.504074454308,864,1816,0.47577092511013214,1.4574185323397526,18.48916460391601,190.567743436109,188.03103864520344,171.30579815838374,39.83287714762941,32.84344301559513,52.953453697223715,16.024593025611004,0.9942055904818612,0.31377528838142676,9.914822430765156
0,865529.0,3785.4237761497498,968,1294,0.7480680061823802,1.4471981874668556,16.555693876276624,195.07739899586377,192.04872404691042,177.58150126369992,38.51290368255009,32.36389117837792,50.27774854575722,19.179315888406663,0.9926724118374645,0.29321106613159015,10.309459586812789
0,5.5,9.41421353816986,4,3,1.3333333333333333,2.1818181818181817,16.11407573495649,193.84207408850887,192.1637534643487,174.46195072357648,44.87759773959504,37.33929830740632,59.651842066283024,13.994307114067821,0.9960541754215538,0.33702159224937767,9.868921691631403
0,1054157.5,4225.548664331436,1050,1446,0.7261410788381742,1.4402971093029266,16.93794477071328,196.25383030334046,192.97689892893885,176.07593796584993,40.2217344662528,32.84197531140427,53.83135924628865,18.249580925157485,0.9934743659801947,0.29153139809732054,9.943207843148237
